id,evaluation
2301,negatif
2302,negatif
2303,positif
2304,negatif
2305,positif
2306,negatif
2307,positif
2308,positif
2309,negatif
2310,positif
2311,positif
2312,positif
2313,negatif
2314,positif
2315,positif
2316,negatif
2317,positif
2318,positif
2319,positif
2320,positif
2321,negatif
2322,negatif
2323,positif
2324,positif
2325,negatif
2326,negatif
2327,negatif
2328,negatif
2329,negatif
2330,positif
2331,negatif
2332,positif
2333,negatif
2334,negatif
2335,negatif
2336,positif
2337,negatif
2338,negatif
2339,positif
2340,negatif
2341,positif
2342,positif
2343,positif
2344,positif
2345,positif
2346,positif
2347,negatif
2348,positif
2349,positif
2350,negatif
2351,positif
2352,positif
2353,negatif
2354,negatif
2355,positif
2356,negatif
2357,negatif
2358,negatif
2359,negatif
2360,negatif
2361,positif
2362,negatif
2363,positif
2364,negatif
2365,positif
2366,negatif
2367,negatif
2368,positif
2369,positif
2370,positif
2371,positif
2372,negatif
2373,positif
2374,negatif
2375,positif
2376,negatif
2377,positif
2378,positif
2379,negatif
2380,positif
2381,positif
2382,positif
2383,positif
2384,positif
2385,positif
2386,negatif
2387,positif
2388,positif
2389,negatif
2390,negatif
2391,positif
2392,negatif
2393,negatif
2394,positif
2395,negatif
2396,negatif
2397,positif
2398,negatif
2399,positif
2400,negatif
2401,positif
2402,positif
2403,positif
2404,negatif
2405,negatif
2406,positif
2407,negatif
2408,negatif
2409,negatif
2410,positif
2411,negatif
2412,negatif
2413,positif
2414,positif
2415,negatif
2416,negatif
2417,positif
2418,positif
2419,negatif
2420,negatif
2421,negatif
2422,positif
2423,negatif
2424,positif
2425,negatif
2426,negatif
2427,negatif
2428,positif
2429,positif
2430,negatif
2431,positif
2432,positif
2433,negatif
2434,negatif
2435,negatif
2436,positif
2437,negatif
2438,negatif
2439,positif
2440,positif
2441,negatif
2442,positif
2443,positif
2444,positif
2445,positif
2446,negatif
2447,negatif
2448,negatif
2449,positif
2450,positif
2451,negatif
2452,positif
2453,negatif
2454,negatif
2455,positif
2456,positif
2457,positif
2458,positif
2459,positif
2460,positif
2461,positif
2462,positif
2463,negatif
2464,negatif
2465,negatif
2466,positif
2467,negatif
2468,negatif
2469,positif
2470,negatif
2471,positif
2472,negatif
2473,positif
2474,negatif
2475,negatif
2476,positif
2477,negatif
2478,positif
2479,positif
2480,negatif
2481,positif
2482,positif
2483,negatif
2484,negatif
2485,positif
2486,positif
2487,negatif
2488,negatif
2489,negatif
2490,positif
2491,negatif
2492,positif
2493,positif
2494,negatif
2495,positif
2496,negatif
2497,negatif
2498,negatif
2499,positif
2500,negatif
2501,negatif
2502,positif
2503,positif
2504,negatif
2505,positif
2506,negatif
2507,negatif
2508,negatif
2509,positif
2510,positif
2511,negatif
2512,positif
2513,negatif
2514,negatif
2515,negatif
2516,positif
2517,positif
2518,negatif
2519,negatif
2520,positif
2521,positif
2522,negatif
2523,positif
2524,positif
2525,negatif
2526,negatif
2527,negatif
2528,positif
2529,positif
2530,positif
2531,negatif
2532,positif
2533,negatif
2534,negatif
2535,negatif
2536,negatif
2537,positif
2538,negatif
2539,negatif
2540,positif
2541,positif
2542,positif
2543,positif
2544,negatif
2545,negatif
2546,negatif
2547,negatif
2548,positif
2549,negatif
2550,positif
2551,negatif
2552,positif
2553,positif
2554,negatif
2555,positif
2556,positif
2557,negatif
2558,negatif
2559,negatif
2560,positif
2561,positif
2562,positif
2563,negatif
2564,negatif
2565,positif
2566,positif
2567,negatif
2568,negatif
2569,positif
2570,positif
2571,negatif
2572,positif
2573,positif
2574,negatif
2575,positif
2576,negatif
2577,positif
2578,negatif
2579,negatif
2580,negatif
2581,positif
2582,negatif
2583,positif
2584,negatif
2585,negatif
2586,positif
2587,negatif
2588,positif
2589,negatif
2590,negatif
2591,positif
2592,positif
2593,positif
2594,positif
2595,negatif
2596,positif
2597,positif
2598,positif
2599,negatif
2600,positif
2601,negatif
2602,positif
2603,negatif
2604,positif
2605,positif
2606,negatif
2607,negatif
2608,positif
2609,negatif
2610,negatif
2611,positif
2612,positif
2613,negatif
2614,positif
2615,positif
2616,positif
2617,negatif
2618,positif
2619,negatif
2620,negatif
2621,negatif
2622,positif
2623,positif
2624,negatif
2625,positif
2626,negatif
2627,negatif
2628,negatif
2629,positif
2630,positif
2631,negatif
2632,positif
2633,positif
2634,negatif
2635,positif
2636,positif
2637,positif
2638,positif
2639,positif
2640,negatif
2641,positif
2642,negatif
2643,positif
2644,positif
2645,negatif
2646,negatif
2647,positif
2648,negatif
2649,negatif
2650,negatif
2651,negatif
2652,positif
2653,positif
2654,negatif
2655,negatif
2656,positif
2657,positif
2658,positif
2659,negatif
2660,negatif
2661,positif
2662,negatif
2663,negatif
2664,positif
2665,positif
2666,positif
2667,negatif
2668,negatif
2669,negatif
2670,positif
2671,positif
2672,negatif
2673,positif
2674,positif
2675,negatif
2676,negatif
2677,negatif
2678,negatif
2679,positif
2680,positif
2681,positif
2682,positif
2683,negatif
2684,positif
2685,positif
2686,negatif
2687,positif
2688,negatif
2689,positif
2690,negatif
2691,negatif
2692,negatif
2693,positif
2694,negatif
2695,positif
2696,positif
2697,positif
2698,negatif
2699,negatif
2700,positif
2701,positif
2702,negatif
2703,negatif
2704,positif
2705,negatif
2706,negatif
2707,positif
2708,negatif
2709,positif
2710,negatif
2711,positif
2712,positif
2713,positif
2714,positif
2715,positif
2716,positif
2717,negatif
2718,negatif
2719,positif
2720,negatif
2721,negatif
2722,positif
2723,negatif
2724,negatif
2725,negatif
2726,negatif
2727,negatif
2728,negatif
2729,positif
2730,positif
2731,positif
2732,positif
2733,positif
2734,negatif
2735,negatif
2736,positif
2737,negatif
2738,positif
2739,positif
2740,negatif
2741,negatif
2742,positif
2743,positif
2744,positif
2745,positif
2746,positif
2747,positif
2748,negatif
2749,negatif
2750,negatif
2751,negatif
2752,positif
2753,positif
2754,negatif
2755,negatif
2756,negatif
2757,negatif
2758,positif
2759,negatif
2760,negatif
2761,positif
2762,positif
2763,positif
2764,negatif
2765,negatif
2766,negatif
2767,negatif
2768,negatif
2769,negatif
2770,positif
2771,negatif
2772,negatif
2773,negatif
2774,negatif
2775,negatif
2776,negatif
2777,negatif
2778,positif
2779,negatif
2780,positif
2781,positif
2782,negatif
2783,positif
2784,positif
2785,negatif
2786,positif
2787,positif
2788,negatif
2789,positif
2790,negatif
2791,negatif
2792,negatif
2793,negatif
2794,negatif
2795,positif
2796,negatif
2797,positif
2798,positif
2799,positif
2800,negatif
2801,positif
2802,positif
2803,negatif
2804,positif
2805,negatif
2806,negatif
2807,positif
2808,positif
2809,negatif
2810,positif
2811,positif
2812,positif
2813,positif
2814,positif
2815,positif
2816,positif
2817,positif
2818,positif
2819,positif
2820,negatif
2821,negatif
2822,positif
2823,positif
2824,positif
2825,negatif
2826,negatif
2827,positif
2828,negatif
2829,positif
2830,positif
2831,negatif
2832,negatif
2833,negatif
2834,negatif
2835,positif
2836,negatif
2837,negatif
2838,positif
2839,positif
2840,negatif
2841,positif
2842,positif
2843,negatif
2844,positif
2845,positif
2846,negatif
2847,positif
2848,positif
2849,negatif
2850,positif
2851,positif
2852,positif
2853,negatif
2854,negatif
2855,positif
2856,positif
2857,negatif
2858,positif
2859,negatif
2860,positif
2861,positif
2862,negatif
2863,negatif
2864,positif
2865,negatif
2866,negatif
2867,positif
2868,positif
2869,positif
2870,negatif
2871,positif
2872,negatif
2873,negatif
2874,negatif
2875,positif
2876,positif
2877,negatif
2878,negatif
2879,positif
2880,positif
2881,positif
2882,negatif
2883,negatif
2884,negatif
2885,positif
2886,negatif
2887,positif
2888,positif
2889,negatif
2890,positif
2891,negatif
2892,negatif
2893,negatif
2894,negatif
2895,negatif
2896,negatif
2897,positif
2898,positif
2899,negatif
2900,positif
2901,positif
2902,negatif
2903,negatif
2904,positif
2905,negatif
2906,negatif
2907,negatif
2908,positif
2909,positif
2910,positif
2911,positif
2912,negatif
2913,negatif
2914,negatif
2915,positif
2916,positif
2917,positif
2918,negatif
2919,negatif
2920,positif
2921,positif
2922,positif
2923,negatif
2924,negatif
2925,positif
2926,positif
2927,negatif
2928,negatif
2929,negatif
2930,positif
2931,negatif
2932,negatif
2933,negatif
2934,negatif
2935,positif
2936,positif
2937,negatif
2938,negatif
2939,negatif
2940,positif
2941,negatif
2942,positif
2943,positif
2944,positif
2945,negatif
2946,positif
2947,positif
2948,negatif
2949,negatif
2950,negatif
2951,negatif
2952,negatif
2953,positif
2954,positif
2955,positif
2956,positif
2957,positif
2958,negatif
2959,positif
2960,positif
2961,positif
2962,negatif
2963,positif
2964,negatif
2965,negatif
2966,positif
2967,positif
2968,positif
2969,positif
2970,positif
2971,positif
2972,negatif
2973,positif
2974,positif
2975,positif
2976,negatif
2977,positif
2978,negatif
2979,negatif
2980,positif
2981,positif
2982,negatif
2983,positif
2984,negatif
2985,negatif
2986,negatif
2987,positif
2988,negatif
2989,negatif
2990,negatif
2991,positif
2992,positif
2993,negatif
2994,negatif
2995,negatif
2996,negatif
2997,negatif
2998,negatif
2999,positif
3000,negatif
3001,positif
3002,positif
3003,positif
3004,negatif
3005,positif
3006,positif
3007,positif
3008,negatif
3009,positif
3010,negatif
3011,negatif
3012,negatif
3013,negatif
3014,positif
3015,negatif
3016,positif
3017,negatif
3018,negatif
3019,negatif
3020,positif
3021,negatif
3022,negatif
3023,negatif
3024,negatif
3025,positif
3026,positif
3027,negatif
3028,positif
3029,positif
3030,negatif
3031,positif
3032,positif
3033,negatif
3034,positif
3035,negatif
3036,negatif
3037,positif
3038,negatif
3039,negatif
3040,negatif
3041,positif
3042,negatif
3043,negatif
3044,positif
3045,positif
3046,positif
3047,positif
3048,negatif
3049,positif
3050,positif
3051,negatif
3052,negatif
3053,positif
3054,positif
3055,positif
3056,negatif
3057,negatif
3058,negatif
3059,negatif
3060,positif
3061,negatif
3062,positif
3063,negatif
3064,positif
3065,positif
3066,positif
3067,positif
3068,negatif
3069,positif
3070,positif
3071,negatif
3072,positif
3073,negatif
3074,positif
3075,negatif
3076,negatif
3077,positif
3078,negatif
3079,positif
3080,positif
3081,negatif
3082,positif
3083,negatif
3084,negatif
3085,positif
3086,positif
3087,positif
3088,negatif
3089,negatif
3090,positif
3091,positif
3092,positif
3093,negatif
3094,positif
3095,negatif
3096,positif
3097,positif
3098,positif
3099,positif
3100,positif
3101,positif
3102,positif
3103,positif
3104,negatif
3105,positif
3106,positif
3107,negatif
3108,negatif
3109,positif
3110,positif
3111,positif
3112,positif
3113,negatif
3114,positif
3115,positif
3116,negatif
3117,positif
3118,negatif
3119,positif
3120,positif
3121,positif
3122,negatif
3123,positif
3124,negatif
3125,positif
3126,positif
3127,negatif
3128,positif
3129,positif
3130,negatif
3131,negatif
3132,negatif
3133,positif
3134,negatif
3135,positif
3136,negatif
3137,positif
3138,negatif
3139,negatif
3140,positif
3141,negatif
3142,negatif
3143,negatif
3144,positif
3145,positif
3146,positif
3147,negatif
3148,negatif
3149,positif
3150,positif
3151,negatif
3152,negatif
3153,positif
3154,negatif
3155,positif
3156,positif
3157,negatif
3158,positif
3159,negatif
3160,negatif
3161,positif
3162,positif
3163,positif
3164,negatif
3165,negatif
3166,negatif
3167,positif
3168,negatif
3169,positif
3170,positif
3171,positif
3172,negatif
3173,negatif
3174,negatif
3175,negatif
3176,negatif
3177,negatif
3178,positif
3179,negatif
3180,positif
3181,positif
3182,positif
3183,negatif
3184,positif
3185,positif
3186,negatif
3187,positif
3188,negatif
3189,negatif
3190,positif
3191,negatif
3192,negatif
3193,negatif
3194,positif
3195,negatif
3196,negatif
3197,negatif
3198,negatif
3199,positif
3200,negatif
3201,negatif
3202,positif
3203,positif
3204,negatif
3205,positif
3206,positif
3207,positif
3208,positif
3209,negatif
3210,negatif
3211,negatif
3212,positif
3213,positif
3214,positif
3215,negatif
3216,positif
3217,positif
3218,positif
3219,negatif
3220,positif
3221,positif
3222,positif
3223,negatif
3224,positif
3225,positif
3226,negatif
3227,negatif
3228,positif
3229,positif
3230,negatif
3231,positif
3232,positif
3233,negatif
3234,negatif
3235,negatif
3236,positif
3237,positif
3238,positif
3239,negatif
3240,positif
3241,negatif
3242,positif
3243,negatif
3244,negatif
3245,positif
3246,negatif
3247,negatif
3248,negatif
3249,positif
3250,positif
3251,negatif
3252,negatif
3253,positif
3254,positif
3255,positif
3256,negatif
3257,negatif
3258,negatif
3259,positif
3260,positif
3261,positif
3262,positif
3263,positif
3264,positif
3265,negatif
3266,positif
3267,positif
3268,negatif
3269,negatif
3270,negatif
3271,positif
3272,positif
3273,negatif
3274,positif
3275,negatif
3276,negatif
3277,negatif
3278,negatif
3279,positif
3280,negatif
3281,positif
3282,negatif
3283,negatif
3284,positif
3285,positif
3286,positif
3287,positif
3288,positif
3289,positif
3290,positif
3291,positif
3292,positif
3293,positif
3294,positif
3295,positif
3296,positif
3297,positif
3298,positif
3299,positif
3300,positif
3301,positif
3302,positif
3303,positif
3304,negatif
3305,negatif
3306,negatif
3307,negatif
3308,negatif
3309,negatif
3310,positif
3311,positif
3312,positif
3313,positif
3314,positif
3315,negatif
3316,positif
3317,negatif
3318,positif
3319,positif
3320,positif
3321,negatif
3322,negatif
3323,positif
3324,positif
3325,negatif
3326,negatif
3327,negatif
3328,negatif
3329,negatif
3330,negatif
3331,positif
3332,positif
3333,negatif
3334,positif
3335,positif
3336,negatif
3337,positif
3338,negatif
3339,negatif
3340,positif
3341,negatif
3342,negatif
3343,negatif
3344,positif
3345,negatif
3346,negatif
3347,positif
3348,positif
3349,positif
3350,positif
3351,negatif
3352,negatif
3353,positif
3354,positif
3355,positif
3356,positif
3357,negatif
3358,positif
3359,positif
3360,positif
3361,positif
3362,negatif
3363,negatif
3364,negatif
3365,negatif
3366,positif
3367,positif
3368,positif
3369,negatif
3370,negatif
3371,negatif
3372,positif
3373,negatif
3374,positif
3375,negatif
3376,positif
3377,negatif
3378,negatif
3379,negatif
3380,negatif
3381,negatif
3382,positif
3383,positif
3384,negatif
3385,positif
3386,negatif
3387,negatif
3388,positif
3389,negatif
3390,positif
3391,negatif
3392,positif
3393,positif
3394,negatif
3395,negatif
3396,positif
3397,positif
3398,negatif
3399,positif
3400,negatif
3401,positif
3402,positif
3403,negatif
3404,positif
3405,positif
3406,negatif
3407,positif
3408,negatif
3409,positif
3410,positif
3411,positif
3412,positif
3413,negatif
3414,negatif
3415,negatif
3416,negatif
3417,negatif
3418,negatif
3419,negatif
3420,negatif
3421,negatif
3422,positif
3423,negatif
3424,positif
3425,positif
3426,positif
3427,positif
3428,positif
3429,positif
3430,positif
3431,positif
3432,negatif
3433,positif
3434,negatif
3435,positif
3436,negatif
3437,positif
3438,positif
3439,positif
3440,positif
3441,positif
3442,negatif
3443,positif
3444,positif
3445,negatif
3446,positif
3447,negatif
3448,negatif
3449,positif
3450,negatif
3451,positif
3452,negatif
3453,positif
3454,positif
3455,negatif
3456,negatif
3457,positif
3458,negatif
3459,positif
3460,negatif
3461,positif
3462,positif
3463,positif
3464,positif
3465,positif
3466,positif
3467,positif
3468,positif
3469,negatif
3470,positif
3471,positif
3472,positif
3473,negatif
3474,positif
3475,positif
3476,positif
3477,negatif
3478,positif
3479,positif
3480,positif
3481,positif
3482,negatif
3483,negatif
3484,negatif
3485,negatif
3486,negatif
3487,negatif
3488,negatif
3489,positif
3490,positif
3491,positif
3492,negatif
3493,positif
3494,positif
3495,positif
3496,positif
3497,negatif
3498,negatif
3499,positif
3500,negatif
3501,positif
3502,positif
3503,negatif
3504,negatif
3505,negatif
3506,negatif
3507,positif
3508,positif
3509,positif
3510,positif
3511,negatif
3512,positif
3513,negatif
3514,positif
3515,positif
3516,negatif
3517,positif
3518,negatif
3519,negatif
3520,positif
3521,negatif
3522,positif
3523,positif
3524,negatif
3525,positif
3526,positif
3527,positif
3528,positif
3529,negatif
3530,positif
3531,positif
3532,positif
3533,negatif
3534,negatif
3535,positif
3536,positif
3537,positif
3538,positif
3539,negatif
3540,negatif
3541,positif
3542,positif
3543,negatif
3544,positif
3545,positif
